,Word,Count
5836,account,32
5837,accordance,31
5838,accommodation,30
5839,accident,29
5840,accessory,28
5841,accessible,27
5842,accessibility,26
5843,access,25
5844,acceptability,24
5845,acceleration,23
5846,accelerated,22
5847,academy,21
5848,academic,20
5849,ac,19
5850,abusive,18
5851,abused,17
5852,abuse,16
5853,abucay,15
5854,absolute,14
5855,absentee,13
5856,absence,12
5857,abot,11
5858,abortive,10
5859,abortion,9
5860,abogado,8
5861,abled,7
5862,ability,6
5863,abduction,5
5864,abc,4
5865,abatement,3
5866,abandonment,2
5867,abad,1
5868,abaca,0
