,bill_id,long_title,bill_status
536,17SBN-1696,participation equitable representation empowerment,Pending
537,17SBN-1695,land transportation,Pending
538,17SBN-1694,virtual currency commission,Pending
539,17SBN-1693,high school,Pending
540,17SBN-1692,city la development authority,Pending
541,17SBN-1691,judiciary,Pending
542,17SBN-1690,bed capacity memorial hospital province fifty professional health care increase medical personnel,Passed
543,17SBN-1689,rice rice industry competitiveness enhancement,Pending
544,17SBN-1688,establishment,Pending
545,17SBN-1687,sustainable coastal tourism institutionalization,Pending
546,17SBN-1686,titling comprehensive agrarian reform utilization collateral agricultural similar financial,Pending
547,17SBN-1685,full insurance coverage agrarian reform comprehensive agrarian reform comprehensive agrarian reform extension,Pending
548,17SBN-1684,conferment doctorate degree equivalent level career service eligibility civil service,Pending
549,17SBN-1683,former surviving,Pending
550,17SBN-1682,department health bed capacity service capability,Pending
551,17SBN-1681,judiciary,Pending
552,17SBN-1680,conduct ethical public,Pending
553,17SBN-1679,value responsible fair truthful enjoyment social medium,Pending
554,17SBN-1678,autonomous region cordillera arc,Pending
555,17SBN-1677,plea agreement criminal violation,Pending
556,17SBN-1676,local,Pending
557,17SBN-1675,debt management establishment comprehensive debt management system constitution congressional oversight committee debt management foreign domestic behalf,Pending
558,17SBN-1674,access disability public private disabled,Pending
559,17SBN-1673,universal health coverage,Pending
560,17SBN-1672,development authority,Pending
561,17SBN-1671,tax reform,Pending
562,17SBN-1670,funeral discount public school department education commission higher education account sickness,Pending
563,17SBN-1669,faith educational institution international character grant certain conducive growth,Passed
564,17SBN-1668,defense university system,Pending
565,17SBN-1667,community system,Pending
566,17SBN-1666,commission field hereby omnibus election,Pending
567,17SBN-1665,registration,Pending
568,17SBN-1664,special working holiday entire country declaration first,Pending
569,17SBN-1663,medical scholarship return service,Pending
570,17SBN-1662,initiation,Passed
571,17SBN-1661,basic autonomous region organic autonomous region organic autonomous region,Pending
572,17SBN-1660,free admission admission discount military,Pending
573,17SBN-1659,protection overseas custody,Pending
574,17SBN-1658,gender equality family,Pending
575,17SBN-1657,private medical free medical dental assistance,Pending
576,17SBN-1656,seal good local governance local seal good local governance,Pending
577,17SBN-1655,special working holiday province commemoration inauguration,Pending
578,17SBN-1654,sanitarium province geriatric general medical center regional geriatric medical center increase medical personnel,Passed
579,17SBN-1653,procurement distribution distribution supply captive market,Pending
580,17SBN-1652,basic autonomous region organic autonomous region organic autonomous region,Pending
581,17SBN-1651,land transportation extension city regular district,Pending
582,17SBN-1650,youth,Pending
583,17SBN-1649,provincial hospital province level teaching training hospital general hospital medical center,Passed
584,17SBN-1648,certain accessible quality,Pending
585,17SBN-1647,surveillance response notifiable health prevention suppression dangerous communicable,Pending
586,17SBN-1646,basic autonomous region organic autonomous region organic autonomous region,Pending
587,17SBN-1645,land transportation center city province regular center city center city,Pending
588,17SBN-1644,open access data transmission additional commission,Pending
589,17SBN-1643,consumer protection competition industry locking mobile wireless public entity,Pending
590,17SBN-1642,implementation internship implementation,Pending
591,17SBN-1641,practice profession professional regulatory board,Passed
592,17SBN-1640,special nonworking holiday province commemoration anniversary day,Pending
593,17SBN-1639,retail trade liberalization,Pending
594,17SBN-1638,ombudsman retirement benefit system ombudsman special prosecutor legal prosecution investigation corruption prevention,Pending
595,17SBN-1637,transportation safety board,Pending
596,17SBN-1636,public nationwide mobile number portability,Passed
598,17SBN-1634,mandatory domestic mineral exportation certification presence lack rare earth mining,Pending
600,17SBN-1632,ombudsman retirement benefit system ombudsman special prosecutor legal prosecution investigation corruption prevention employee,Pending
601,17SBN-1631,food drug administration independent agency separate department health certain,Pending
602,17SBN-1630,practice microbiology,Pending
603,17SBN-1629,issuance application employment first time,Passed
604,17SBN-1628,process admission drug drug rehabilitation comprehensive dangerous,Pending
605,17SBN-1627,lake development authority,Pending
606,17SBN-1626,solicitor general organization employee,Pending
607,17SBN-1625,retirement benefit system ombudsman employee,Pending
608,17SBN-1624,framework right food,Pending
609,17SBN-1623,cap recoverable system loss rate,Pending
610,17SBN-1622,exclusive parking space handicapped unauthorized,Pending
611,17SBN-1621,disclosure nutritional information food service,Pending
612,17SBN-1620,road board management motor charge department public work department transportation motor charge,Passed
613,17SBN-1619,discrimination basis race religion belief sex gender sexual orientation gender identity gender expression civil status status,Pending
614,17SBN-1618,system delivery health information technology,Pending
615,17SBN-1617,oriental state college science technology city province oriental state university oriental state university governor college science technology governor province oriental,Passed
616,17SBN-1616,chapter v tourism,Passed
617,17SBN-1615,sport varsity elementary,Pending
618,17SBN-1614,service incentive leave labor,Pending
619,17SBN-1613,solicitor general organization,Pending
620,17SBN-1612,new prison barangay city fort military reservation,Pending
621,17SBN-1611,validity period license permit residence place business registration comprehensive ammunition regulation,Pending
622,17SBN-1610,education constitution grade senior high school curriculum public private educational,Pending
623,17SBN-1609,hazing initiation,Pending
624,17SBN-1608,basic autonomous region autonomous region organic autonomous region organic autonomous region,Pending
625,17SBN-1607,employment citizen reserve force armed,Pending
626,17SBN-1606,sale land barangay city legitimate university charter,Pending
627,17SBN-1605,excise tax tobacco internal revenue,Pending
628,17SBN-1604,solicitor general organization related,Pending
629,17SBN-1603,age criminal responsibility juvenile justice welfare,Pending
630,17SBN-1602,citizenship,Pending
631,17SBN-1601,institute strategic university system,Pending
632,17SBN-1600,ombudsman retirement benefit system ombudsman special prosecutor legal prosecution investigation corruption prevention,Pending
633,17SBN-1599,excise tax tobacco pertinent internal revenue,Pending
634,17SBN-1598,social security system authority unremitted delinquent domestic compliance social security,Pending
635,17SBN-1597,grant student fare discount public transportation,Passed
636,17SBN-1596,special nonworking public holiday eastern region commemoration day,Pending
637,17SBN-1595,regulation,Pending
638,17SBN-1594,definition public utility commonwealth public service,Pending
639,17SBN-1593,legal framework creation operation administration transnational higher education,Pending
640,17SBN-1592,new internal revenue,Passed
641,17SBN-1591,hazing initiation violation,Pending
642,17SBN-1590,special working holiday eastern region commemoration day,Pending
643,17SBN-1589,franchise franchise operate maintain territory international,Pending
644,17SBN-1588,tax reform new chapter,Pending
645,17SBN-1587,south state college province south agricultural school,Pending
646,17SBN-1586,general hospital province south,Passed
647,17SBN-1585,enforcement personnel body camera enforcement special police,Pending
648,17SBN-1584,barangay,Passed
649,17SBN-1583,local school,Pending
650,17SBN-1582,drug price regulatory board accessible quality,Pending
651,17SBN-1581,land transport city province,Pending
