,bill_id,long_title_x,bill_status,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,num,congress,long_title_y,date_filed,scope,status,author,date_lastUpdate,passed,Full Name Primary Author,Party,Bloc,Years of Service,num_authors,delta_days,upper,mon,quarter,scope_national,majority_bloc,len_desc
45,17SBN-1712,"['sport', 'training', 'center', 'province']",Passed,0,0,1,0,0,1,0,0,0,0,SBN-1712,17,"an act establishing the sarangani sports training center in the municipality of alabel, province of sarangani and appropriating funds therefor",2/27/18,National,Consolidated with Approved Bill,"Pacquiao, Emmanuel ""Manny"" D.",2/22/19,True,Manny Pacquiao,PDP_Laban,Majority,3,1,360,False,2,1,True,True,142
46,17SBN-1690,"['bed', 'capacity', 'memorial', 'hospital', 'province', 'fifty', 'professional', 'health', 'care', 'increase', 'medical', 'personnel']",Passed,1,1,1,0,0,0,1,0,0,1,SBN-1690,17,"an act increasing the bed capacity of don emilio del valle memorial hospital (dedvmh) in the municipality of ubay, province of bohol from fifty (50) to three hundred (300) beds, upgrading its services and facilities and professional health care, authorizing the increase of its medical personnel and appropriating funds therefor",2/13/18,National,Approved by the President of the Philippines,"Gatchalian, Sherwin T., Ejercito, Joseph Victor G.",4/17/19,True,Win Gatchalian,NPC,Majority,3,2,428,True,2,1,True,True,328
47,17SBN-1669,"['faith', 'educational', 'institution', 'international', 'character', 'grant', 'certain', 'conducive', 'growth']",Passed,0,0,0,0,0,0,0,0,1,1,SBN-1669,17,an act recognizing faith academy as an educational institution of international character and providing for mechanisms on the grant of certain prerogatives conducive to its growth,1/29/18,National,Consolidated with Approved Bill,"Sotto III, Vicente C.",3/8/19,True,Tito Sotto III,NPC,Majority,27,1,403,True,1,1,True,True,179
48,17SBN-1662,['initiation'],Passed,0,0,0,0,0,0,0,0,0,0,SBN-1662,17,"an act amending republic act no. 8049 to strengthen the law on hazing and regulate other forms of initiation rites of fraternities, sororities, and other organizations, providing penalties therefor, and for other purposes",1/23/18,National,Approved by the President of the Philippines,"Honasan II, Gregorio B., Gatchalian, Sherwin T., Sotto III, Vicente C., Legarda, Loren B., Zubiri, Juan Miguel F., Aquino IV, Paolo Benigno ""Bam"", Lacson, Panfilo M., Villanueva, Joel, Villar, Cynthia A.",6/29/18,True,Gringo Honasan II,UNA,Majority,23,9,157,False,1,1,True,True,221
49,17SBN-1654,"['sanitarium', 'province', 'geriatric', 'general', 'medical', 'center', 'regional', 'geriatric', 'medical', 'center', 'increase', 'medical', 'personnel']",Passed,0,1,1,0,0,1,0,1,0,1,SBN-1654,17,"an act converting the bicol sanitarium in the municipality of cabusao, province of camarines sur, into a geriatric and general medical center to be known as the ‘bicol regional geriatric medical center’, upgrading its service facilities, authorizing the increase of its medical personnel and appropriating funds therefor",1/22/18,National,Approved by the President of the Philippines,"Escudero, Francis ""Chiz"" G.",10/30/18,True,Francis Escudero,Independent,Majority,11,1,281,False,1,1,True,True,320
50,17SBN-1649,"['provincial', 'hospital', 'province', 'level', 'teaching', 'training', 'hospital', 'general', 'hospital', 'medical', 'center']",Passed,0,0,1,0,0,1,0,0,0,1,SBN-1649,17,an act upgrading the bataan provincial hospital in the province of bataan into a level iii teaching and training hospital to be now known as the bataan general hospital and medical center and appropriating funds therefor and for other purposes,1/16/18,National,Approved by the President of the Philippines,"Ejercito, Joseph Victor G.",10/30/18,True,JV Ejercito,NPC,Majority,5,1,287,False,1,1,True,True,243
51,17SBN-1641,"['practice', 'profession', 'professional', 'regulatory', 'board']",Passed,0,0,0,0,0,0,0,0,0,1,SBN-1641,17,"an act regulating the practice of fisheries profession in the philippines, creating for the purpose a professional regulatory board of fisheries and appropriating funds therefor",1/9/18,National,Consolidated with Approved Bill,"Trillanes, Antonio ""Sonny"" F., Legarda, Loren B., Villar, Cynthia A.",6/30/19,True,Antonio Trillanes IV,Nacionalista,Minority,12,3,537,True,1,1,True,False,177
52,17SBN-1636,"['public', 'nationwide', 'mobile', 'number', 'portability']",Passed,0,0,1,1,0,1,0,0,0,1,SBN-1636,17,an act requiring public telecommunications  entities to provide nationwide mobile number portability to subscribers,12/12/17,National,Approved by the President of the Philippines,"Gatchalian, Sherwin T.",2/8/19,True,Win Gatchalian,NPC,Majority,3,1,423,True,12,4,True,True,115
53,17SBN-1629,"['issuance', 'application', 'employment', 'first', 'time']",Passed,0,0,0,0,0,1,0,0,0,0,SBN-1629,17,an act waiving government fees and charges on the issuance of documents required in the application for employment of first time jobseekers,12/6/17,National,Approved by the President of the Philippines,"Angara, Juan Edgardo ""Sonny"" M., Villanueva, Joel, Poe, Grace L., Ejercito, Joseph Victor G., Binay, Maria Lourdes Nancy S., Trillanes, Antonio ""Sonny"" F., Legarda, Loren B., De Lima, Leila M., Aquino IV, Paolo Benigno ""Bam"", Zubiri, Juan Miguel F., Gordon, Richard J.",4/10/19,True,Eduardo Angara,LDP,Majority,15,11,490,True,12,4,True,True,139
54,17SBN-1620,"['road', 'board', 'management', 'motor', 'charge', 'department', 'public', 'work', 'department', 'transportation', 'motor', 'charge']",Passed,0,0,1,1,0,1,1,0,1,1,SBN-1620,17,"an act abolishing the road board and transferring its powers and functions including the  management of the motor vehicles user’s charge funds to the department of public works and highways (dpwh) and to the department of transportation (dotr), amending for the purpose republic act no. 8794, otherwise known as the motor vehicles user’s charge",11/22/17,National,Consolidated with Approved Bill,"Pimentel, Aquilino Koko III L., Zubiri, Juan Miguel F., Gatchalian, Sherwin T., Ejercito, Joseph Victor G., Pacquiao, Emmanuel ""Manny"" D.",3/8/19,True,Koko Pimentel,PDP_Laban,Majority,9,5,471,True,11,4,True,True,344
55,17SBN-1617,"['oriental', 'state', 'college', 'science', 'technology', 'city', 'province', 'oriental', 'state', 'university', 'oriental', 'state', 'university', 'governor', 'college', 'science', 'technology', 'governor', 'province', 'oriental']",Passed,1,0,1,0,0,0,0,1,0,0,SBN-1617,17,"an act converting the davao oriental state college of science and technology in the city of mati and all its satellite campuses located in the province of davao oriental into a state university to be known as the davao oriental state university, integrating therewith the governor generoso college of arts, science and technology in the municipality of governor generoso, province of davao oriental and appropriating funds therefor",11/20/17,National,Consolidated with Approved Bill,"Villanueva, Joel",5/28/18,True,Joel Villanueva,Liberal,Majority,2,1,189,False,11,4,True,True,431
56,17SBN-1616,"['chapter', 'v', 'tourism']",Passed,0,0,0,0,0,0,0,0,0,0,SBN-1616,17,"an act amending chapter v, section 85 of republic act no. 9593, otherwise known as the tourism act of 2009",11/20/17,National,Approved by the President of the Philippines,"Gordon, Richard J., Angara, Juan Edgardo ""Sonny"" M., Gatchalian, Sherwin T., Ejercito, Joseph Victor G., Honasan II, Gregorio B., Hontiveros, Risa, Lacson, Panfilo M., Pacquiao, Emmanuel ""Manny"" D., Villar, Cynthia A., Zubiri, Juan Miguel F., Drilon, Franklin M., Sotto III, Vicente C., Recto, Ralph G.",4/10/19,True,Richard Gordon,Independent,Majority,15,13,506,True,11,4,True,True,106
57,17SBN-1597,"['grant', 'student', 'fare', 'discount', 'public', 'transportation']",Passed,0,0,1,1,0,1,0,0,0,1,SBN-1597,17,an act institutionalizing the grant of student fare discount privileges on public transportation and for other purposes,9/27/17,National,Approved by the President of the Philippines,"Aquino IV, Paolo Benigno ""Bam"", Angara, Juan Edgardo ""Sonny"" M., Gatchalian, Sherwin T., Escudero, Francis ""Chiz"" G., Poe, Grace L., Villanueva, Joel, Villar, Cynthia A., De Lima, Leila M., Binay, Maria Lourdes Nancy S., Drilon, Franklin M., Ejercito, Joseph Victor G., Gordon, Richard J., Honasan II, Gregorio B., Hontiveros, Risa, Lacson, Panfilo M., Legarda, Loren B., Pacquiao, Emmanuel ""Manny"" D., Pangilinan, Francis N., Pimentel, Aquilino Koko III L., Recto, Ralph G., Sotto III, Vicente C., Trillanes, Antonio ""Sonny"" F., Zubiri, Juan Miguel F.",4/17/19,True,Bam Aquino,Liberal,Minority,6,23,567,True,9,3,True,False,119
58,17SBN-1592,"['new', 'internal', 'revenue']",Passed,0,0,0,1,0,0,0,0,0,0,SBN-1592,17,"an act amending sections 5, 6, 24, 25, 31, 34, 35, 51, 79, 84, 86, 89, 90, 97, 99, 100, 101, 106, 107, 108, 109, 112, 114, 116, 148, 149, 150, 151, 155, 171, 196, 232, 237, 249, 264, and 288; creating new sections 148-a, 150-a, 237-a, 264-a, 264-b, and 265-a; all under republic act no. 8424, otherwise known as the national internal revenue code of 1997, as amended, and for other purposes",9/20/17,National,Consolidated with Approved Bill,"Recto, Ralph G., Gordon, Richard J., Legarda, Loren B., Zubiri, Juan Miguel F., Angara, Juan Edgardo ""Sonny"" M., Villar, Cynthia A., Ejercito, Joseph Victor G., Binay, Maria Lourdes Nancy S., Pimentel, Aquilino Koko III L., Aquino IV, Paolo Benigno ""Bam"", Escudero, Francis ""Chiz"" G., Sotto III, Vicente C., Villanueva, Joel, Gatchalian, Sherwin T.",12/19/17,True,Ralph Recto,Nacionalista,Majority,16,14,90,False,9,3,True,True,390
59,17SBN-1586,"['general', 'hospital', 'province', 'south']",Passed,0,0,1,0,0,0,0,0,0,0,SBN-1586,17,"an act establishing the soccsksargen general hospital in the municipality of surallah, province of the south cotabato, and appropriating funds therefor",9/13/17,National,Approved by the President of the Philippines,"Ejercito, Joseph Victor G.",10/26/18,True,JV Ejercito,NPC,Majority,5,1,408,True,9,3,True,True,151
60,17SBN-1584,['barangay'],Passed,0,0,0,0,0,0,1,0,0,0,SBN-1584,17,"an act postponing the october 2017 barangay and sangguniang kabataan elections, amending for the purpose republic act no. 9164, as amended by republic act no. 9340, republic act no. 10656, and republic act no. 10923, and for other purposes",9/11/17,National,Approved by the President of the Philippines,"Sotto III, Vicente C., Gordon, Richard J.",10/2/17,True,Tito Sotto III,NPC,Majority,25,2,21,False,9,3,True,True,239
61,17SBN-1578,"['department', 'human', 'urban', 'development']",Passed,0,0,0,0,1,1,1,0,1,1,SBN-1578,17,"an act creating the department of human settlements and urban development, defining its mandates, powers and functions, providing funds therefor and for other purposes",9/4/17,National,Approved by the President of the Philippines,"Legarda, Loren B., Drilon, Franklin M., Ejercito, Joseph Victor G., Pacquiao, Emmanuel ""Manny"" D., Binay, Maria Lourdes Nancy S., Angara, Juan Edgardo ""Sonny"" M., Villanueva, Joel, Gatchalian, Sherwin T., Trillanes, Antonio ""Sonny"" F., Zubiri, Juan Miguel F., Escudero, Francis ""Chiz"" G., Hontiveros, Risa, Poe, Grace L.",2/14/19,True,Loren Legarda,NPC,Majority,21,13,528,True,9,3,True,True,167
62,17SBN-1558,"['street', 'public', 'harassment', 'definition', 'sexual', 'harassment']",Passed,0,0,1,1,0,1,0,0,0,1,SBN-1558,17,"an act defining and penalizing gender-based street and public spaces harassment, expanding the definition of sexual harassment, and amending for this purpose republic act no. 7877, and for other purposes",8/16/17,National,Approved by the President of the Philippines,"Hontiveros, Risa, Poe, Grace L., Villanueva, Joel, De Lima, Leila M.",4/17/19,True,Risa Hontiveros,Akbayan,Minority,3,4,609,True,8,3,True,False,203
63,17SBN-1542,"['additional', 'regional', 'trial', 'court', 'province', 'sultan', 'city', 'paragraph', 'judiciary', 'reorganization']",Passed,0,0,1,0,0,0,0,1,0,0,SBN-1542,17,"an act creating two (2) additional branches of the regional trial court in the province of sultan kudarat, one each to be stationed in the municipality of isulan and tacurong city, further amending for the purpose section 14, paragraph (m) of batas pambansa blg. 129, otherwise known as ‘the judiciary reorganization act of 1980’, and appropriating funds therefore",8/2/17,National,Approved by the President of the Philippines,"Zubiri, Juan Miguel F.",6/30/19,True,Juan Miguel Zubiri,PDP_Laban,Majority,12,1,697,True,8,3,True,True,364
64,17SBN-1537,"['nutrition', 'first', 'day', 'life', 'strategy', 'child', 'health', 'nutrition', 'nutrition', 'council']",Passed,0,1,0,0,1,0,1,0,0,0,SBN-1537,17,"an act providing for the scaling up of nutrition for the first 1,000 days of life through a strengthened integrated strategy for maternal,neonatal, child health and nutrition, reconstituting for the purpose the national nutrition council (nnc), appropriating funds therefore and for other purposes",8/1/17,National,Approved by the President of the Philippines,"Angara, Juan Edgardo ""Sonny"" M., Poe, Grace L., Recto, Ralph G., Villar, Cynthia A., Ejercito, Joseph Victor G., Hontiveros, Risa, Villanueva, Joel, Binay, Maria Lourdes Nancy S., Legarda, Loren B., Aquino IV, Paolo Benigno ""Bam"", Zubiri, Juan Miguel F., Gordon, Richard J., Gatchalian, Sherwin T., Honasan II, Gregorio B., De Lima, Leila M.",11/29/18,True,Eduardo Angara,LDP,Majority,14,15,485,True,8,3,True,True,297
65,17SBN-1534,['personnel'],Passed,0,1,0,0,0,0,0,0,0,0,SBN-1534,17,"an act amending republic act no. 8439, otherwise known as the 'magna carta for scientists, engineers, researchers and other s & t personnel in the government",7/31/17,National,Approved by the President of the Philippines,"Legarda, Loren B., Aquino IV, Paolo Benigno ""Bam"", Angara, Juan Edgardo ""Sonny"" M., Pimentel, Aquilino Koko III L., Zubiri, Juan Miguel F., Gatchalian, Sherwin T.",4/17/19,True,Loren Legarda,NPC,Majority,21,6,625,True,7,3,True,True,157
66,17SBN-1533,['scientist'],Passed,0,0,0,0,0,0,0,0,0,0,SBN-1533,17,"an act institutionalizing the balik scientist program, appropriating funds therefor, and for other purpose",7/31/17,National,Approved by the President of the Philippines,"Aquino IV, Paolo Benigno ""Bam"", Poe, Grace L., Ejercito, Joseph Victor G., Pimentel, Aquilino Koko III L., Zubiri, Juan Miguel F., Villanueva, Joel, Villar, Cynthia A., Gordon, Richard J., Gatchalian, Sherwin T.",6/15/18,True,Bam Aquino,Liberal,Minority,5,9,319,False,7,3,True,False,106
67,17SBN-1532,"['promote', 'ecosystem']",Passed,0,0,0,0,0,0,0,0,0,0,SBN-1532,17,"an act providing benefits and programs to strengthen, promote, and develop the philippine startup ecosystem",7/31/17,National,Approved by the President of the Philippines,"Aquino IV, Paolo Benigno ""Bam""",4/26/19,True,Bam Aquino,Liberal,Minority,6,1,634,True,7,3,True,False,107
68,17SBN-1531,"['energy', 'efficiency', 'conservation', 'efficient', 'energy', 'energy', 'efficiency', 'conservation']",Passed,0,0,0,0,0,0,0,0,0,0,SBN-1531,17,"an act institutionalizing energy efficiency and conservation, enhancing the efficient use of energy, granting incentives to energy efficiency and conservation projects, and for other purposes",7/31/17,National,Approved by the President of the Philippines,"Legarda, Loren B., Binay, Maria Lourdes Nancy S., Trillanes, Antonio ""Sonny"" F., Gatchalian, Sherwin T.",4/12/19,True,Loren Legarda,NPC,Majority,21,4,620,True,7,3,True,True,191
69,17SBN-1529,"['museum', 'museum']",Passed,0,0,0,0,0,0,0,0,0,0,SBN-1529,17,"an act strengthening the national museum of the philippines, repealing for the purpose republic act no. 8492, otherwise known as the national museum act of 1998, and appropriating funds therefor",7/31/17,National,Approved by the President of the Philippines,"Legarda, Loren B., Binay, Maria Lourdes Nancy S., Trillanes, Antonio ""Sonny"" F., Aquino IV, Paolo Benigno ""Bam"", Ejercito, Joseph Victor G., Escudero, Francis ""Chiz"" G., Zubiri, Juan Miguel F., De Lima, Leila M.",4/26/19,True,Loren Legarda,NPC,Majority,21,8,634,True,7,3,True,True,194
